CAIXA_ID;DOCUMENTO;DESCRICAO;ENTRADA;DATA;HORA;SAIDA;SITUACAO;SALDO;DT_CANCELADA;OBSERVACAO;BOLETO_ID;PAGAR_ID;USUARIO_ID;USUARIO;INST_ID;CAN_MOTIVO;TIPO_CONTAS_ID;DT_LANCADO;DT_ALTERADO;RETORNO_ID;NUMERO_ARQUIVO;ANO_LETIVO;USR_CAD;RESERVA_ID;TIPO_CONTAS_ID_DEST;ORIGEM_ID;CONT_MAT_ID;Conta_Tipo_Nome;InstNome;EXTRATO;CONTA_ID;OP_PAG_ID;OpcaoPagar;VENDA_LIVRE_ID;LOJA_ID;VENDA_ID;CANCELADO;RECEB_ID;CONTA_ID_DEST;CONTA_NOME;DT_FECHADO;HR_FECHADO;US_FECHADO
186045;Ant.Cob/82784;Banco Brb - Par. 082784(15-22);0;1/8/2014;09:13:12;1492;0;-1492;;;;82784;24;Emilly;1;;1578;24/9/2014;24/9/2014;;;2014;24;;;;;Marista.Déb.antecipação de Cobrança;COLÉGIO OLIMPO LTDA;;12;10;Antec. de Boleto;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186046;Ant.Cob/82775;Banco Brb - Par. 082775(06-22);0;1/8/2014;09:13:12;1339;0;-1339;;;;82775;24;Emilly;1;;1578;24/9/2014;24/9/2014;;;2014;24;;;;;Marista.Déb.antecipação de Cobrança;COLÉGIO OLIMPO LTDA;;12;10;Antec. de Boleto;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186047;Ant.Cob/82785;Banco Brb - Par. 082785(16-22);0;1/8/2014;09:13:12;1417,4;0;-1417,4;;;;82785;24;Emilly;1;;1578;24/9/2014;24/9/2014;;;2014;24;;;;;Marista.Déb.antecipação de Cobrança;COLÉGIO OLIMPO LTDA;;12;10;Antec. de Boleto;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186048;Ant.Cob/82776;Banco Brb - Par. 082776(07-22);0;1/8/2014;09:13:12;1339;0;-1339;;;;82776;24;Emilly;1;;1578;24/9/2014;24/9/2014;;;2014;24;;;;;Marista.Déb.antecipação de Cobrança;COLÉGIO OLIMPO LTDA;;12;10;Antec. de Boleto;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186049;Ant.Cob/82786;Banco Brb - Par. 082786(17-22);0;1/8/2014;09:13:12;1492;0;-1492;;;;82786;24;Emilly;1;;1578;24/9/2014;24/9/2014;;;2014;24;;;;;Marista.Déb.antecipação de Cobrança;COLÉGIO OLIMPO LTDA;;12;10;Antec. de Boleto;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186050;Ant.Cob/82777;Banco Brb - Par. 082777(08-22);0;1/8/2014;09:13:12;1339;0;-1339;;;;82777;24;Emilly;1;;1578;24/9/2014;24/9/2014;;;2014;24;;;;;Marista.Déb.antecipação de Cobrança;COLÉGIO OLIMPO LTDA;;12;10;Antec. de Boleto;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186051;Ant.Cob/82787;Banco Brb - Par. 082787(18-22);0;1/8/2014;09:13:12;1492;0;-1492;;;;82787;24;Emilly;1;;1578;24/9/2014;24/9/2014;;;2014;24;;;;;Marista.Déb.antecipação de Cobrança;COLÉGIO OLIMPO LTDA;;12;10;Antec. de Boleto;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186052;Ant.Cob/82778;Banco Brb - Par. 082778(09-22);0;1/8/2014;09:13:12;1492;0;-1492;;;;82778;24;Emilly;1;;1578;24/9/2014;24/9/2014;;;2014;24;;;;;Marista.Déb.antecipação de Cobrança;COLÉGIO OLIMPO LTDA;;12;10;Antec. de Boleto;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186053;Ant.Cob/82788;Banco Brb - Par. 082788(19-22);0;1/8/2014;09:13:12;1339;0;-1339;;;;82788;24;Emilly;1;;1578;24/9/2014;24/9/2014;;;2014;24;;;;;Marista.Déb.antecipação de Cobrança;COLÉGIO OLIMPO LTDA;;12;10;Antec. de Boleto;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186058;Extrato/82792;Banco Brb - Cód. 082792;0;1/8/2014;09:15:13;37,18;0;-37,18;;;;82792;24;Emilly;1;;1512;24/9/2014;24/9/2014;;;2014;24;;;;;IOF;COLÉGIO OLIMPO LTDA;;12;9;Débito em conta;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186059;Extrato/82793;Banco Brb - Cód. 082793;0;1/8/2014;09:15:14;112,39;0;-112,39;;;;82793;24;Emilly;1;;1512;24/9/2014;24/9/2014;;;2014;24;;;;;IOF;COLÉGIO OLIMPO LTDA;;12;9;Débito em conta;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
186060;Extrato/82795;Banco Brb - Cód. 082795;0;1/8/2014;09:15:14;2611,66;0;-2611,66;;;;82795;24;Emilly;1;;1512;24/9/2014;24/9/2014;;;2014;24;;;;;IOF;COLÉGIO OLIMPO LTDA;;12;9;Débito em conta;;0;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
184796;Extrato/81945;Banco Daycoval S/A  - Cód. 081945;0;1/8/2014;09:35:18;50,4;0;-50,4;;;;81945;24;Emilly;1;;1511;23/9/2014;23/9/2014;;;2014;24;;;;;Tarifas de manutenção de conta;COLÉGIO OLIMPO LTDA;;59;9;Débito em conta;;0;;0;;;DAYCOVAL [GYN] [7112965] [CC];;;
184798;Extrato/81946;Banco Daycoval S/A  - Cód. 081946;0;1/8/2014;09:36:26;40,81;0;-40,81;;;;81946;24;Emilly;1;;575;23/9/2014;23/9/2014;;;2014;24;;;;;CA.Tarifas Bancárias;COLÉGIO OLIMPO LTDA;;59;9;Débito em conta;;0;;0;;;DAYCOVAL [GYN] [7112965] [CC];;;
160734;00152979;Par.(06/12) 015604/RAFAEL FERREIRA DE MORAES - Mensalidades;1434,73;1/8/2014;10:02:43;0;0;1434,73;;;152979;;8;Vinicius;1;;2;13/8/2014;13/8/2014;;;2014;8;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;4;8;Transferência Bancária;;0;;0;;;BB [022382-4] [GYN] [CC];;;
160736;00152713;Par.(06/12) 015541/JOÃO PEDRO TELES OLIVEIRA - Mensalidades;1434;1/8/2014;10:05:13;0;0;1434;;;152713;;8;Vinicius;1;;2;13/8/2014;13/8/2014;;;2014;8;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;4;3;Dep. Bancário;;0;;0;;;BB [022382-4] [GYN] [CC];;;
160737;00144103;Par.(04/12) 015595/AMANDA CHAVES MASCARENHAS - Mensalidades;1467,85;1/8/2014;10:07:38;0;0;1467,85;;;144103;;8;Vinicius;1;;2;13/8/2014;13/8/2014;;;2014;8;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;4;3;Dep. Bancário;;0;;0;;;BB [022382-4] [GYN] [CC];;;
158843;163812;Retorno: Par. 163812(07/12) - 013455/ISA - Mensalidades;1366,22;1/8/2014;10:07:44;0;0;1366,22;;;163812;;14;Renato;1;;2;4/8/2014;4/8/2014;21266;20140801;2013;14;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;12;4;Boleto;;;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
158842;164076;Retorno: Par. 164076(07/12) - 013815/ISA - Mensalidades;1366,22;1/8/2014;10:07:44;0;0;1366,22;;;164076;;14;Renato;1;;2;4/8/2014;4/8/2014;21265;20140801;2013;14;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;12;4;Boleto;;;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
158844;163740;Retorno: Par. 163740(07/12) - 016275/RAP - Mensalidades;1366,22;1/8/2014;10:07:45;0;0;1366,22;;;163740;;14;Renato;1;;2;4/8/2014;4/8/2014;21267;20140801;2013;14;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;12;4;Boleto;;;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
158850;164260;Retorno: Par. 164260(07/12) - 013855/RAF - Mensalidades;1492;1/8/2014;10:07:45;0;0;1492;;;164260;;14;Renato;1;;2;4/8/2014;4/8/2014;21273;20140801;2013;14;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;12;4;Boleto;;;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
158847;163332;Retorno: Par. 163332(07/12) - 015520/ANA - Mensalidades;1366,22;1/8/2014;10:07:45;0;0;1366,22;;;163332;;14;Renato;1;;2;4/8/2014;4/8/2014;21270;20140801;2013;14;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;12;4;Boleto;;;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
158846;163553;Retorno: Par. 163553(07/12) - 015343/NIL - Mensalidades;1366,22;1/8/2014;10:07:45;0;0;1366,22;;;163553;;14;Renato;1;;2;4/8/2014;4/8/2014;21269;20140801;2013;14;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;12;4;Boleto;;;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
158849;164505;Retorno: Par. 164505(07/12) - 016903/PED - Mensalidades;1522,33;1/8/2014;10:07:45;0;0;1522,33;;;164505;;14;Renato;1;;2;4/8/2014;4/8/2014;21272;20140801;2013;14;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;12;4;Boleto;;;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
158845;163617;Retorno: Par. 163617(07/12) - 015795/THA - Mensalidades;1366,22;1/8/2014;10:07:45;0;0;1366,22;;;163617;;14;Renato;1;;2;4/8/2014;4/8/2014;21268;20140801;2013;14;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;12;4;Boleto;;;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
158848;164087;Retorno: Par. 164087(07/12) - 015332/ISA - Mensalidades;1366,22;1/8/2014;10:07:45;0;0;1366,22;;;164087;;14;Renato;1;;2;4/8/2014;4/8/2014;21271;20140801;2013;14;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;12;4;Boleto;;;;0;;;BRB [GYN] [011616-0] [CC] [COB];;;
160741;00152134;Par.(06/12) 013899/VICTOR LACERDA CAMOZZI FR - Mensalidades;1597;1/8/2014;10:12:25;0;0;1597;;;152134;;8;Vinicius;1;;2;13/8/2014;13/8/2014;;;2014;8;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;4;8;Transferência Bancária;;0;;0;;;BB [022382-4] [GYN] [CC];;;
130446;CH GF/51549;Especifica Semestral Português  - Cód. 051549;0;1/8/2014;10:26:13;802,56;0;-802,56;;;;51549;25;Marcela;1;;1461;9/5/2014;9/5/2014;;;2014;25;;;;;CA.Pagamento Especificas;COLÉGIO OLIMPO LTDA;;3;9;Débito em conta;;0;;0;;;FACT: GF FOM. MERC.;;;
167099;00159567;Par.(07/12) 016533/JOÃO PAULO MACEDO BORGES - Mensalidades;1370,24;1/8/2014;10:33:21;0;0;1370,24;;;159567;;8;Vinicius;1;;2;20/8/2014;20/8/2014;;;2014;8;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;3;4;Boleto;;0;;0;;;FACT: GF FOM. MERC.;;;
167100;00177843;Par.(07/12) 017759/JOÃO PEDRO AMORIM LEÃO - Mensalidades;1492;1/8/2014;10:38:07;0;0;1492;;;177843;;8;Vinicius;1;;2;20/8/2014;20/8/2014;;;2014;8;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;3;4;Boleto;;0;;0;;;FACT: GF FOM. MERC.;;;
130450;CH GF/51553;Especifica Anual De Matematica - Cód. 051553;0;1/8/2014;10:40:27;6329,19;0;-6329,19;;;;51553;25;Marcela;1;;1461;9/5/2014;9/5/2014;;;2014;25;;;;;CA.Pagamento Especificas;COLÉGIO OLIMPO LTDA;;3;2;Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
158601;11137976/40385;Celg - Par. 040385(08-12);0;1/8/2014;10:47:49;46,63;0;-46,63;;;;40385;24;Emilly;1;;1439;2/8/2014;2/8/2014;;;2014;24;;;;;SolNascente.Energia Elétrica;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
158603;10360815/40413;Celg - Par. 040413(08-12);0;1/8/2014;10:48:29;13,33;0;-13,33;;;;40413;24;Emilly;1;;1439;2/8/2014;2/8/2014;;;2014;24;;;;;SolNascente.Energia Elétrica;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
158605;10360591/40399;Celg - Par. 040399(08-12);0;1/8/2014;10:49:02;17,05;0;-17,05;;;;40399;24;Emilly;1;;1439;2/8/2014;2/8/2014;;;2014;24;;;;;SolNascente.Energia Elétrica;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
158606;61012/1/59432;Papelaria Tributária - Cód. 059432;0;1/8/2014;10:49:25;123,05;0;-123,05;;;;59432;24;Emilly;1;;1407;2/8/2014;2/8/2014;;;2014;24;;;;;T-27. Produtos de Papelaria ;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
158608;5721/01/61534;Gráfica E Editora Formato - Cód. 061534;0;1/8/2014;10:50:15;745;0;-745;;;;61534;24;Emilly;1;;1531;2/8/2014;2/8/2014;;;2014;24;;;;;Uber.Marketing;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
158610;5720//01/61532;Gráfica E Editora Formato - Cód. 061532;0;1/8/2014;10:51:18;1100;0;-1100;;;;61532;24;Emilly;1;;1531;2/8/2014;2/8/2014;;;2014;24;;;;;Uber.Marketing;COLÉGIO OLIMPO LTDA;;56;9;Débito em conta;;0;;0;;;CAIXA TESOURARIA;;;
184912;00187145;Par.(01/6) 018938/FERNANDA ALVES DE OLIVEIR - Parcelas;800;1/8/2014;10:51:38;0;0;800;;;187145;;8;Vinicius;2;;6;23/9/2014;23/9/2014;;;2014;8;;;;;Mensalidade Pré-Vestibular;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
184913;00187146;Par.(02/6) 018938/FERNANDA ALVES DE OLIVEIR - Parcelas;800;1/8/2014;10:51:38;0;0;800;;;187146;;8;Vinicius;2;;6;23/9/2014;23/9/2014;;;2014;8;;;;;Mensalidade Pré-Vestibular;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
158612;7284659/64364;Rodrigo Bernadelli Dos Santos - Cód. 064364;0;1/8/2014;10:53:20;68,1;0;-68,1;;;;64364;24;Emilly;1;;1071;2/8/2014;2/8/2014;;;2014;24;;;;;Bernadelli.Despesas particulares ;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
177346;00186676;Par.(01/6) 018941/PAULO CÉSAR LEMES PÓVOA - Parcelas;1704;1/8/2014;10:54:40;0;0;1704;;;186676;;14;Renato;2;;6;16/9/2014;16/9/2014;;;2014;14;;;;;Mensalidade Pré-Vestibular;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
130456;CH GF/51561;Especifica Anual De Fisica  - Cód. 051561;0;1/8/2014;11:10:33;4843,86;0;-4843,86;;;;51561;25;Marcela;1;;1461;9/5/2014;9/5/2014;;;2014;25;;;;;CA.Pagamento Especificas;COLÉGIO OLIMPO LTDA;;3;2;Cheque;;0;;0;;;FACT: GF FOM. MERC.;;;
158644;Recibo /64377;Grupo Olimpo - Cód. 064377;0;1/8/2014;11:22:03;600;0;-600;;;;64377;24;Emilly;1;;172;2/8/2014;2/8/2014;;;2014;24;;;;;T-3.Reforma predial;COLÉGIO OLIMPO LTDA;;56;1;Dinheiro;;0;;0;;;CAIXA TESOURARIA;;;
158646;473/1/64306;Mercato Brindes P Ltda-Me - Cód. 064306;0;1/8/2014;11:22:53;130,31;0;-130,31;;;;64306;24;Emilly;1;;491;2/8/2014;2/8/2014;;;2014;24;;;;;CA.Eventos e Festa de Confraternização (DESPESA);COLÉGIO OLIMPO LTDA;;26;9;Débito em conta;;0;;0;;;ITAÚ [SOL] [001691-4] [CC];;;
158648;469/1/64302;Mercato Brindes P Ltda-Me - Cód. 064302;0;1/8/2014;11:23:32;782,22;0;-782,22;;;;64302;24;Emilly;1;;491;2/8/2014;2/8/2014;;;2014;24;;;;;CA.Eventos e Festa de Confraternização (DESPESA);COLÉGIO OLIMPO LTDA;;26;9;Débito em conta;;0;;0;;;ITAÚ [SOL] [001691-4] [CC];;;
158890;00183552;Par.(06-6) 016869/JENNIFER KAREN RAMOS - PAGAMENTO CHE;1284;1/8/2014;11:27:04;0;0;1284;;;183552;;8;Vinicius;2;;1378;4/8/2014;4/8/2014;;;2014;8;;;;;Pagamento de cheque devolvido;COLÉGIO OLIMPO LTDA;;4;8;Transferência Bancária;;0;;0;;;BB [022382-4] [GYN] [CC];;;
176572;00186448;Par.(01/6) 018922/ANA CLARA LOPES REZENDE  - Parcelas;1219,8;1/8/2014;11:28:17;0;0;1219,8;;;186448;;14;Renato;2;;6;15/9/2014;15/9/2014;;;2014;14;;;;;Mensalidade Pré-Vestibular;COLÉGIO OLIMPO LTDA;;4;3;Dep. Bancário;;0;;0;;;BB [022382-4] [GYN] [CC];;;
176573;00186449;Par.(02/6) 018922/ANA CLARA LOPES REZENDE  - Parcelas;1219,8;1/8/2014;11:28:17;0;0;1219,8;;;186449;;14;Renato;2;;6;15/9/2014;15/9/2014;;;2014;14;;;;;Mensalidade Pré-Vestibular;COLÉGIO OLIMPO LTDA;;4;3;Dep. Bancário;;0;;0;;;BB [022382-4] [GYN] [CC];;;
176574;00186450;Par.(03/6) 018922/ANA CLARA LOPES REZENDE  - Parcelas;1219,8;1/8/2014;11:28:18;0;0;1219,8;;;186450;;14;Renato;2;;6;15/9/2014;15/9/2014;;;2014;14;;;;;Mensalidade Pré-Vestibular;COLÉGIO OLIMPO LTDA;;4;3;Dep. Bancário;;0;;0;;;BB [022382-4] [GYN] [CC];;;
158653;35430714/40676;Vm Vieira Magalhaes Empreendimentos  - Par. 040676(08-12);0;1/8/2014;11:30:30;66404,03;0;-66404,03;;;;40676;24;Emilly;1;;105;2/8/2014;2/8/2014;;;2014;24;;;;;T-3.Aluguel ;COLÉGIO OLIMPO LTDA;;4;9;Débito em conta;;0;;0;;;BB [022382-4] [GYN] [CC];;;
